scheme - plan,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022 
BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,0.143,-0.143,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,0.442,0.058,-0.092,0.061,-0.586,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,0.74,-0.893,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option,BNP Paribas Short Term Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option
BNP PARIBAS SHORT TERM FUND DAILY Income Distribution cum Capital Withdrawal OPTION,0.054,-0.298,0.245,-0.021,BNP PARIBAS SHORT TERM FUND DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS SHORT TERM FUND DAILY Income Distribution cum Capital Withdrawal OPTION,0.004,BNP PARIBAS SHORT TERM FUND DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS SHORT TERM FUND DAILY Income Distribution cum Capital Withdrawal OPTION,-0.01,-0.006,BNP PARIBAS SHORT TERM FUND DAILY Income Distribution cum Capital Withdrawal OPTION,-0.144,0.101,0.089,-0.531,0.123,0.24,BNP PARIBAS SHORT TERM FUND DAILY Income Distribution cum Capital Withdrawal OPTION,-0.024,-0.023,0.023,BNP PARIBAS SHORT TERM FUND DAILY Income Distribution cum Capital Withdrawal OPTION,-0.037,-0.332,0.37,0.033,-0.17,0.12,-2.019,1.443,1.087,-0.372,0.456,-0.016,-0.429,0.088,0.166,-0.356,-0.351,0.441,0.528,-0.344,-0.123,-0.342,0.173,-0.042,-0.193,-0.628,-0.204,0.751,BNP PARIBAS SHORT TERM FUND DAILY Income Distribution cum Capital Withdrawal OPTION,-0.04,-0.351,0.385,BNP PARIBAS SHORT TERM FUND DAILY Income Distribution cum Capital Withdrawal OPTION,-0.067,0.053,0.014,-0.052,-0.118,0.134,0.052,BNP PARIBAS SHORT TERM FUND DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS SHORT TERM FUND DAILY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS SHORT TERM FUND DAILY Income Distribution cum Capital Withdrawal OPTION
BNP PARIBAS SHORT TERM FUND GROWTH OPTION,0.654,-0.188,0.636,0.301,0.82,0.756,0.8,0.555,0.231,0.34,0.24,0.099,0.216,0.394,1.179,-0.26,0.123,0.687,0.826,0.374,-0.023,0.544,0.955,0.95,0.321,0.724,1.332,-0.171,1.285,-2.019,1.442,1.088,0.163,1.179,0.705,0.194,0.872,1.101,-0.217,0.445,1.812,1.627,0.937,0.316,0.226,1.264,0.714,0.296,-0.415,-0.203,0.751,0.499,0.413,-0.03,0.759,0.547,0.07,0.149,0.353,0.156,0.026,0.648,0.052,BNP PARIBAS SHORT TERM FUND GROWTH OPTION,BNP PARIBAS SHORT TERM FUND GROWTH OPTION,BNP PARIBAS SHORT TERM FUND GROWTH OPTION
BNP PARIBAS SHORT TERM FUND MONTHLY Income Distribution cum Capital Withdrawal OPTION,0.159,-0.395,0.399,-0.468,0.247,-0.212,0.218,-0.251,-0.082,-0.147,0.241,0.099,-0.264,0.182,0.446,-0.599,-0.119,0.028,0.125,-0.232,-0.023,0.083,-0.047,-0.116,-0.242,0.282,0.109,-0.17,0.004,-2.018,1.443,1.087,-0.317,0.43,-0.017,-0.361,-0.025,0.123,-0.218,0.445,1.812,1.626,0.938,-0.256,-0.344,1.264,0.149,-0.269,-0.978,-0.775,0.173,-0.075,-0.162,-0.605,0.182,-0.031,-0.508,-0.431,-0.229,-0.428,-0.56,0.059,0.052,BNP PARIBAS SHORT TERM FUND MONTHLY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS SHORT TERM FUND MONTHLY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS SHORT TERM FUND MONTHLY Income Distribution cum Capital Withdrawal OPTION
BNP PARIBAS SHORT TERM FUND QUARTERLY Income Distribution cum Capital Withdrawal OPTION,0.654,-0.189,-0.041,0.301,0.82,-1.58,0.802,0.555,-1.709,0.34,0.241,-0.691,0.216,0.393,-0.068,-0.26,0.123,-0.679,0.826,0.373,-1.238,0.544,0.955,-1.225,0.32,0.725,-0.957,-0.171,1.285,-2.018,1.443,1.087,-1.606,1.18,0.705,-1.979,0.872,1.101,-0.737,0.446,1.813,1.627,0.938,0.316,-1.537,1.264,0.714,-1.459,-0.415,-0.204,-1.047,0.499,0.412,-0.595,0.76,0.548,-1.705,0.149,0.353,-1.639,0.025,0.648,0.052,BNP PARIBAS SHORT TERM FUND QUARTERLY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS SHORT TERM FUND QUARTERLY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS SHORT TERM FUND QUARTERLY Income Distribution cum Capital Withdrawal OPTION
BNP PARIBAS SHORT TERM FUND WEEKLY Income Distribution cum Capital Withdrawal OPTION,-0.084,-0.308,0.279,-0.175,-0.009,0.013,0.062,-0.001,-0.033,-0.15,-0.033,-0.034,-0.131,0.116,0.513,-0.477,0.123,0.251,0.124,-0.232,-0.023,-0.023,0.059,-0.117,-0.285,0.326,0.107,-0.354,0.188,-2.019,1.443,0.722,-0.403,0.423,-0.014,-0.358,-0.028,0.121,-0.389,-0.424,0.514,0.622,-0.438,-0.247,-0.296,0.114,0.005,-0.129,-0.642,-0.203,0.751,0.053,-0.132,-0.279,0.323,0.131,-0.237,0.058,0.098,-0.136,-0.044,0.11,0.026,BNP PARIBAS SHORT TERM FUND WEEKLY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS SHORT TERM FUND WEEKLY Income Distribution cum Capital Withdrawal OPTION,BNP PARIBAS SHORT TERM FUND WEEKLY Income Distribution cum Capital Withdrawal OPTION
BNP PARIBAS Short Term Fund-Regular Plan-Growth Option,0.645,-0.191,0.626,0.308,0.825,0.76,0.804,0.56,0.234,0.344,0.245,0.103,0.22,0.398,1.183,-0.257,0.13,0.701,0.84,0.388,-0.01,0.557,0.966,0.961,0.333,0.735,1.344,-0.16,1.296,-2.008,1.455,1.099,0.174,1.191,0.716,0.206,0.884,1.111,-0.206,0.454,1.806,1.619,0.929,0.31,0.227,1.265,0.714,0.297,-0.414,-0.203,0.751,0.499,0.413,-0.029,0.76,0.548,0.069,0.148,0.352,0.155,0.024,0.647,0.052,BNP PARIBAS Short Term Fund-Regular Plan-Growth Option,BNP PARIBAS Short Term Fund-Regular Plan-Growth Option,BNP PARIBAS Short Term Fund-Regular Plan-Growth Option
BNP PARIBAS Short Term Fund-Regular Plan-Monthly Income Distribution cum Capital Withdrawal Option,0.161,-0.398,0.398,-0.478,0.255,-0.209,0.219,-0.252,-0.082,-0.15,0.244,0.103,-0.267,0.182,0.446,-0.601,-0.12,0.028,0.126,-0.234,-0.01,0.07,-0.049,-0.118,-0.241,0.283,0.109,-0.17,0.003,-2.008,1.455,1.099,-0.351,0.426,-0.015,-0.36,-0.028,0.122,-0.207,0.454,1.804,1.618,0.93,-0.262,-0.343,1.264,0.149,-0.268,-0.979,-0.774,0.173,-0.075,-0.161,-0.604,0.182,-0.03,-0.508,-0.433,-0.231,-0.429,-0.562,0.058,0.051,BNP PARIBAS Short Term Fund-Regular Plan-Monthly Income Distribution cum Capital Withdrawal Option,BNP PARIBAS Short Term Fund-Regular Plan-Monthly Income Distribution cum Capital Withdrawal Option,BNP PARIBAS Short Term Fund-Regular Plan-Monthly Income Distribution cum Capital Withdrawal Option
BNP PARIBAS Short Term Fund-Regular Plan-Quarterly Income Distribution cum Capital Withdrawal Option,0.646,-0.192,-0.216,0.308,0.824,-1.407,0.804,0.56,-1.715,0.344,0.244,-0.703,0.221,0.397,-0.075,-0.257,0.13,-0.69,0.84,0.388,-1.27,0.558,0.967,-1.246,0.333,0.735,-0.98,-0.16,1.296,-2.008,1.456,1.099,-1.779,1.191,0.717,-1.89,0.884,1.111,-0.765,0.453,1.804,1.619,0.93,0.31,-1.539,1.265,0.714,-1.459,-0.414,-0.202,-1.047,0.499,0.413,-0.594,0.76,0.549,-1.705,0.148,0.353,-1.643,0.025,0.648,0.052,BNP PARIBAS Short Term Fund-Regular Plan-Quarterly Income Distribution cum Capital Withdrawal Option,BNP PARIBAS Short Term Fund-Regular Plan-Quarterly Income Distribution cum Capital Withdrawal Option,BNP PARIBAS Short Term Fund-Regular Plan-Quarterly Income Distribution cum Capital Withdrawal Option
BNP PARIBAS Short Term Fund-Regular Plan-Weekly Income Distribution cum Capital Withdrawal Option,-0.119,-0.302,0.169,-0.175,-0.012,0.013,0.092,-0.033,-0.032,-0.149,-0.036,-0.022,-0.141,0.112,0.518,-0.468,0.129,0.234,0.126,-0.235,-0.01,-0.038,0.059,-0.117,-0.283,0.324,0.108,-0.347,0.184,-2.007,1.455,0.877,-0.402,0.421,-0.014,-0.356,-0.03,0.12,-0.49,-0.325,0.514,0.622,-0.437,-0.259,-0.341,0.174,0.004,-0.25,-0.634,-0.203,0.751,0.053,-0.132,-0.233,0.276,0.132,-0.237,0.058,0.098,-0.137,-0.044,0.11,0.026,BNP PARIBAS Short Term Fund-Regular Plan-Weekly Income Distribution cum Capital Withdrawal Option,BNP PARIBAS Short Term Fund-Regular Plan-Weekly Income Distribution cum Capital Withdrawal Option,BNP PARIBAS Short Term Fund-Regular Plan-Weekly Income Distribution cum Capital Withdrawal Option
BNP Paribas Medium Term Fund - Annual Income Distribution cum Capital Withdrawal Option,0.79,-0.286,-7.481,0.295,0.87,0.887,1.053,0.723,0.096,0.266,0.044,-0.119,-0.119,0.181,-5.123,-0.875,-0.185,0.442,0.791,0.08,-0.442,0.603,1.342,0.847,-0.312,0.492,-3.188,-0.69,0.49,-7.709,1.643,0.358,-0.267,0.917,0.669,-0.075,0.543,1.178,-0.287,0.516,1.382,1.132,0.712,-0.436,0.121,1.204,0.514,0.434,-0.647,-0.668,0.642,0.606,0.212,-0.063,0.395,0.645,0.296,-0.212,0.698,-0.081,-0.387,0.878,-0.133,BNP Paribas Medium Term Fund - Annual Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Annual Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Annual Income Distribution cum Capital Withdrawal Option
BNP Paribas Medium Term Fund - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,0.79,-0.286,-1.604,0.295,0.869,-1.114,1.052,0.723,-2.106,0.266,0.043,-1.59,-0.118,0.172,0.634,-0.875,-0.186,0.133,0.791,0.08,-0.938,0.603,1.341,-1.712,-0.312,0.492,0.21,-0.69,0.49,-7.71,1.643,0.357,-0.265,0.916,0.666,-0.077,0.542,1.178,-0.289,0.51,1.381,1.133,0.713,-0.436,0.121,1.203,0.513,-0.828,-0.648,-0.668,0.641,0.607,0.212,-0.452,0.395,0.644,-0.959,-0.211,0.697,-1.343,-0.387,0.878,-0.132,BNP Paribas Medium Term Fund - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Calendar Quarterly Income Distribution cum Capital Withdrawal Option
BNP Paribas Medium Term Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option,1.288,-0.378,-0.628,0.54,-7.656,1.701,0.411,-0.207,0.978,0.724,-0.032,0.585,1.209,-0.25,0.554,1.416,1.17,0.747,-0.404,0.152,1.237,0.548,0.47,-0.609,-0.637,0.677,0.636,0.247,-0.027,0.431,0.679,0.328,-0.179,0.729,-0.049,-0.358,0.906,-0.121,BNP Paribas Medium Term Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option
BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,-2.711,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,0.07,0.766,-0.567,0.575,-7.63,1.76,0.464,-0.128,1.033,0.747,0.013,0.637,1.217,-0.243,0.562,1.418,1.173,0.754,-0.395,0.159,-2.713,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option,BNP Paribas Medium Term Fund - Direct Plan - Calendar Quarterly Income Distribution cum Capital Withdrawal Option
